price,date_sold,suburb,num_bath,num_bed,num_parking,property_size,type,suburb_population,suburb_median_income,property_inflation_index,km_from_cbd
722000,"Wednesday, 25 March 2020",Green Point,1,4,1,551,House,169,24960,165.9,49.63
722000,"Wednesday, 25 March 2020",Green Point,1,4,1,551,House,6405,31824,165.9,48.42
1032000,"Saturday, 17 April 2021",Greenacre,1,4,1,490,House,24373,22672,197.9,14.61
1015000,"Monday, 12 December 2016",Greenacre,1,4,1,712,House,24373,22672,172.7,14.61
2600000,"Saturday, 24 September 2016",Hunters Hill,1,4,1,689,House,9528,48828,167.6,6.95
1250000,"Tuesday, 21 September 2021",Illawong,1,4,1,869,House,7271,44096,220.1,21.6
1260000,"Tuesday, 17 August 2021",Ingleburn,1,4,1,1430,House,15039,33124,210.1,36.04
752650,"Monday, 15 March 2021",Ingleburn,1,4,1,556,House,15039,33124,197.9,36.04
700000,"Friday, 27 May 2016",Ingleburn,1,4,1,645,House,15039,33124,155.2,36.04
775000,"Tuesday, 26 September 2017",Kincumber,1,4,1,746,House,7093,29432,174,47.05
1090000,"Thursday, 14 October 2021",Kings Park,1,4,1,702,House,3453,43420,220.1,31.21
1010000,"Friday, 22 October 2021",Kings Park,1,4,1,557,House,3453,43420,220.1,31.21
1795000,"Saturday, 26 May 2018",Lane Cove,1,4,1,493,House,10817,58084,169.8,6.67
2630000,"Friday, 15 October 2021",Leichhardt,1,4,1,340,House,14625,56784,220.1,5.31
462500,"Saturday, 10 December 2016",Lethbridge Park,1,4,1,639,House,4752,24596,167.6,40.43
675000,"Thursday, 19 October 2017",Leumeah,1,4,1,702,House,9835,32292,174,40.12
931000,"Saturday, 24 April 2021",Liverpool,1,4,1,632,House,27084,24232,197.9,27.85
1500000,"Thursday, 11 November 2021",Long Jetty,1,4,1,696,House,6390,28288,220.1,61.67
1320000,"Friday, 14 December 2018",Malabar,1,4,1,463,House,5420,36088,154.2,11.71
3450000,"Friday, 15 October 2021",Malabar,1,4,1,353,House,5420,36088,220.1,11.71
470000,"Tuesday, 23 May 2017",Mannering Park,1,4,1,563,House,2472,28964,176.6,83.63
2100000,"Saturday, 15 June 2019",Marrickville,1,4,1,493,House,26592,41236,159,7.23
1756000,"Saturday, 25 August 2018",Marsfield,1,4,1,607,House,13297,32448,166.6,13.73
570000,"Friday, 23 February 2018",Narara,1,4,1,645,House,7934,34632,171.9,53.4
545000,"Thursday, 25 February 2016",Narara,1,4,1,601,House,7934,34632,150.9,53.4
1390000,"Tuesday, 16 May 2017",North Narrabeen,1,4,1,548,House,5852,43836,176.6,19.68
1197000,"Wednesday, 11 November 2020",Panania,1,4,1,605,House,12419,34216,172.6,22.21
839000,"Saturday, 19 September 2020",Peakhurst,1,4,1,490,House,10539,31876,172.6,17.67
795000,"Wednesday, 22 May 2019",Picnic Point,1,4,1,550,House,6160,40560,153.5,22.31
710000,"Sunday, 25 February 2018",Point Clare,1,4,1,562,House,3731,31772,171.9,48.17
1050000,"Thursday, 18 November 2021",Quakers Hill,1,4,1,524,House,27080,40196,220.1,33.29
2510000,"Saturday, 17 April 2021",Randwick,1,4,1,240,House,29986,57460,197.9,6.53
1890000,"Friday, 24 August 2018",Riverview,1,4,1,695,House,3354,51740,166.6,6.44
1300000,"Tuesday, 21 December 2021",Rouse Hill,1,4,1,417,House,7965,45812,220.1,34.5
500000,"Wednesday, 30 October 2019",San Remo,1,4,1,531,House,4351,27248,166.4,77.69
1236000,"Saturday, 27 November 2021",Sefton,1,4,1,657,House,5808,24700,220.1,18.62
690000,"Thursday, 14 May 2020",Seven Hills,1,4,1,689,House,19326,33540,165.9,26.58
1080000,"Friday, 17 December 2021",Seven Hills,1,4,1,689,House,19326,33540,220.1,26.58
576000,"Friday, 27 May 2016",South Penrith,1,4,1,645,House,11790,37024,155.2,48.41
610000,"Tuesday, 28 June 2016",South Penrith,1,4,1,594,House,11790,37024,159.3,48.41
1900000,"Tuesday, 23 February 2021",South Turramurra,1,4,1,1081,House,3084,44772,183.1,15.73
1325000,"Saturday, 15 September 2018",South Turramurra,1,4,1,1081,House,3084,44772,160.5,15.73
590000,"Wednesday, 5 December 2018",Springfield,1,4,1,765,House,4104,34320,169.8,50.8
1036000,"Tuesday, 9 November 2021",St Clair,1,4,1,793,House,19897,38896,220.1,39.76
2501000,"Friday, 20 August 2021",St Peters,1,4,1,512,House,3145,58968,210.1,6.42
1650000,"Friday, 22 September 2017",Surry Hills,1,4,1,108,House,16412,60320,174,2.14
975000,"Thursday, 19 September 2019",Sutherland,1,4,1,556,House,10816,47268,166.4,23.45
1500000,"Friday, 8 December 2017",Sylvania,1,4,1,651,House,10479,37284,174.2,19.33
1295000,"Friday, 25 October 2019",Sylvania Waters,1,4,1,569,House,3169,39572,166.4,19.27
1205000,"Wednesday, 21 December 2016",Thornleigh,1,4,1,820,House,8464,43160,172.7,19.84
1080000,"Wednesday, 22 December 2021",Toongabbie,1,4,1,557,House,14337,34996,220.1,25.67
855000,"Monday, 31 October 2016",Toongabbie,1,4,1,648,House,14337,34996,167.6,25.67
555000,"Friday, 29 June 2018",Tumbi Umbi,1,4,1,541,House,5108,32344,166.6,57.68
2390000,"Saturday, 20 March 2021",Wahroonga,1,4,1,1701,House,17371,47424,197.9,17.9
1070000,"Tuesday, 23 November 2021",Wattle Grove,1,4,1,489,House,8952,44096,220.1,26.82
557250,"Friday, 16 August 2019",Winmalee,1,4,1,696,House,6202,38740,159,59.15
1050000,"Sunday, 4 October 2020",Winston Hills,1,4,1,752,House,11674,40352,165.9,23.42
590000,"Thursday, 15 October 2020",Wyoming,1,4,1,701,House,10134,29380,172.6,52.93
569000,"Friday, 16 November 2018",Wyoming,1,4,1,1050,House,10134,29380,160.5,52.93
2250000,"Friday, 27 November 2020",Zetland,1,4,1,149,House,10078,45604,172.6,4.72
3910000,"Thursday, 24 September 2020",Artarmon,3,4,1,620,House,9523,53456,172.6,6.34
5600000,"Saturday, 11 December 2021",Balmain,3,4,1,291,House,10453,69784,220.1,2.81
4370000,"Friday, 29 October 2021",Balmain,3,4,1,309,House,10453,69784,220.1,2.81
1075000,"Thursday, 24 November 2016",Bangor,3,4,1,558,House,5568,44096,167.6,23.5
1050000,"Sunday, 21 November 2021",Bardia,3,4,1,310,House,1602,47788,220.1,34.46
1035000,"Friday, 15 October 2021",Bateau Bay,3,4,1,550,House,12146,30316,220.1,58.53
1900000,"Thursday, 23 July 2020",Beaconsfield,3,4,1,135,House,987,62244,167.6,5.22
1410000,"Monday, 15 May 2017",Belmore,3,4,1,348,House,12718,26208,176.6,12.8
1425000,"Tuesday, 7 December 2021",Blackwall,3,4,1,645,House,1888,31148,210.1,41.58
5500000,"Tuesday, 18 May 2021",Bondi,3,4,1,228,House,10045,57356,197.9,6.13
1700000,"Friday, 23 March 2018",Botany,3,4,1,490,House,10817,46800,169.8,9.37
2950000,"Saturday, 17 April 2021",Camperdown,3,4,1,220,House,10341,46228,197.9,3.63
2285000,"Saturday, 29 May 2021",Canada Bay,3,4,1,352,House,1238,42588,197.9,8.78
1200000,"Friday, 17 December 2021",Canley Vale,3,4,1,340,House,10216,20592,220.1,24.09
1425000,"Friday, 25 June 2021",Carlton,3,4,1,499,House,10722,32656,210.1,14.29
2190000,"Tuesday, 24 August 2021",Carlton,3,4,1,559,House,10722,32656,210.1,14.29
1380000,"Saturday, 13 July 2019",Carss Park,3,4,1,562,House,1252,36816,159,15.99
4065000,"Tuesday, 24 September 2019",Centennial Park,3,4,1,211,House,2376,65936,166.4,4.19
1851000,"Saturday, 27 February 2021",Chippendale,3,4,1,101,House,8617,28080,183.1,2.52
1038200,"Thursday, 28 October 2021",Colebee,3,4,1,280,House,1931,56368,220.1,36.09
1985000,"Saturday, 26 October 2019",Collaroy,3,4,1,556,House,7870,49660,166.4,16.78
2625000,"Monday, 21 June 2021",Collaroy,3,4,1,664,House,7870,49660,210.1,16.78
2400000,"Monday, 18 September 2017",Collaroy,3,4,1,1157,House,7870,49660,174,16.78
1680000,"Monday, 19 October 2020",Connells Point,3,4,1,860,House,2829,44200,172.6,17.09
2450000,"Tuesday, 19 January 2021",Darlington,3,4,1,135,House,3097,25272,183.1,3.24
2275000,"Thursday, 20 May 2021",Denistone,3,4,1,654,House,3751,40040,197.9,13.34
2250000,"Thursday, 16 December 2021",East Ryde,3,4,1,332,House,2454,46800,220.1,9.19
1262000,"Friday, 12 November 2021",Elizabeth Hills,3,4,1,300,House,2535,39468,220.1,33.68
2200000,"Saturday, 20 November 2021",Enmore,3,4,1,278,House,3880,53872,220.1,5.37
1720000,"Friday, 26 November 2021",Ermington,3,4,1,321,House,10737,33644,220.1,15
1034000,"Saturday, 31 July 2021",Fairfield Heights,3,4,1,315,House,7517,20696,210.1,24.84
775000,"Friday, 17 November 2017",Faulconbridge,3,4,1,2687,House,4025,41184,174,63.97
3700000,"Friday, 19 June 2020",Glebe,3,4,1,351,House,11532,43368,167.6,2.6
837000,"Friday, 16 August 2019",Greystanes,3,4,1,562,House,22802,33800,159,25.53
7640000,"Saturday, 19 June 2021",Henley,3,4,1,829,House,469,57928,210.1,7.12
2009999,"Saturday, 14 August 2021",Hornsby,3,4,1,1075,House,22168,38792,210.1,21.2
1405000,"Friday, 31 January 2020",Hurstville,3,4,1,470,House,29822,25116,169.6,14.81
1200000,"Friday, 28 May 2021",Jamisontown,3,4,1,791,House,5500,38168,197.9,50.67
1185000,"Sunday, 19 September 2021",Killarney Vale,3,4,1,585,House,7216,30108,220.1,60.03
1500000,"Saturday, 14 November 2020",Kincumber South,3,4,1,1770,House,684,23972,172.6,45.15
4525000,"Thursday, 22 July 2021",Lane Cove,3,4,1,588,House,10817,58084,210.1,6.67
4160000,"Tuesday, 24 September 2019",Lavender Bay,3,4,1,170,House,941,72540,166.4,2.37
1730000,"Wednesday, 26 June 2019",Leichhardt,3,4,1,190,House,14625,56784,159,5.31
2885000,"Wednesday, 27 October 2021",Lewisham,3,4,1,373,House,3164,48204,220.1,6.74
2000000,"Sunday, 14 August 2016",Lilyfield,3,4,1,185,House,7616,58916,159.3,4.57
1870000,"Saturday, 23 February 2019",Malabar,3,4,1,240,House,5420,36088,154.2,11.71
3365000,"Friday, 16 February 2018",Manly,3,4,1,228,House,15866,66560,171.9,10.17
1200000,"Wednesday, 7 October 2020",Mannering Park,3,4,1,679,House,2472,28964,167.6,83.63
2150000,"Tuesday, 31 August 2021",Mascot,3,4,1,311,House,14772,41912,210.1,9.35
1232000,"Saturday, 27 February 2021",Mount Lewis,3,4,1,607,House,1195,23400,183.1,15.8
2800000,"Wednesday, 17 November 2021",Naremburn,3,4,1,335,House,5884,67184,220.1,5.36
2752000,"Saturday, 11 December 2021",Newtown,3,4,1,147,House,15029,55484,220.1,4.73
1140000,"Saturday, 25 September 2021",Niagara Park,3,4,1,1233,House,2743,33384,220.1,55.43
3510000,"Thursday, 22 April 2021",North Bondi,3,4,1,202,House,9165,62608,197.9,6.63
5000000,"Thursday, 15 July 2021",Northbridge,3,4,1,650,House,6347,60060,210.1,6.03
4500000,"Saturday, 19 June 2021",Northbridge,3,4,1,603,House,6347,60060,210.1,6.03
1000000,"Wednesday, 15 March 2017",Northmead,3,4,1,584,House,11215,40924,176.6,21.97
990000,"Wednesday, 15 March 2017",Northmead,3,4,1,348,House,11215,40924,176.6,21.97
5150000,"Friday, 13 November 2020",Paddington,3,4,1,183,House,12911,73944,172.6,2.61
980000,"Monday, 26 October 2020",Padstow,3,4,1,277,House,13306,32292,172.6,19.07
1711500,"Saturday, 25 September 2021",Padstow Heights,3,4,1,650,House,3540,34268,220.1,20.06
1410000,"Wednesday, 15 December 2021",Peakhurst,3,4,1,504,House,10539,31876,220.1,17.67
3100000,"Tuesday, 17 November 2020",Pearl Beach,3,4,1,670,House,536,35568,172.6,36.91
1438000,"Thursday, 29 July 2021",Point Clare,3,4,1,847,House,3731,31772,210.1,48.17
2000000,"Thursday, 28 February 2019",Port Hacking,3,4,1,1124,House,1093,55120,154.2,23.74
1560000,"Friday, 12 November 2021",Potts Hill,3,4,1,396,House,893,40820,220.1,16.67
1043000,"Monday, 23 August 2021",Regentville,3,4,1,697,House,809,40456,210.1,51.59
1950000,"Friday, 30 October 2020",Roseville,3,4,1,607,House,10082,51896,172.6,9.54
2800000,"Friday, 25 September 2020",Roseville Chase,3,4,1,765,House,1616,52728,172.6,10.07
1950000,"Friday, 28 August 2020",Rozelle,3,4,1,120,House,8725,75764,167.6,3.3
3000000,"Wednesday, 22 September 2021",Sans Souci,3,4,1,588,House,10304,37336,220.1,15.92
2030000,"Thursday, 21 October 2021",Sans Souci,3,4,1,462,House,10304,37336,220.1,15.92
3310000,"Wednesday, 22 September 2021",Sans Souci,3,4,1,917,House,10304,37336,220.1,15.92
4900000,"Saturday, 27 March 2021",South Coogee,3,4,1,405,House,5502,39260,197.9,8.48
721000,"Wednesday, 20 July 2016",St Clair,3,4,1,629,House,19897,38896,159.3,39.76
2900000,"Wednesday, 17 November 2021",Stanmore,3,4,1,205,House,7938,55484,220.1,5.2
3600000,"Tuesday, 14 December 2021",Summer Hill,3,4,1,474,House,7311,51636,220.1,7.42
2035000,"Saturday, 13 November 2021",Taren Point,3,4,1,312,House,1734,36296,220.1,18.73
1150000,"Thursday, 22 April 2021",Tascott,3,4,1,734,House,1602,36868,197.9,46.89
2175000,"Thursday, 4 November 2021",Thornleigh,3,4,1,1075,House,8464,43160,197.9,19.84
3100000,"Friday, 21 October 2016",Waterloo,3,4,1,455,House,14616,40872,167.6,3.91
2425000,"Wednesday, 8 December 2021",Beaconsfield,4,4,1,154,House,987,62244,210.1,5.22
1625000,"Monday, 28 November 2016",Bexley,4,4,1,460,House,19733,31512,167.6,12.84
1250000,"Friday, 23 July 2021",Canley Vale,4,4,1,608,House,10216,20592,210.1,24.09
2050000,"Saturday, 18 January 2020",Darlington,4,4,1,133,House,3097,25272,169.6,3.24
1030000,"Thursday, 10 November 2016",Lapstone,4,4,1,1457,House,961,43524,167.6,54.12
1925000,"Thursday, 21 January 2021",Leichhardt,4,4,1,190,House,14625,56784,183.1,5.31
2100000,"Tuesday, 26 September 2017",Mortdale,4,4,1,506,House,10419,39624,174,17.19
3050000,"Tuesday, 13 October 2020",Pearl Beach,4,4,1,689,House,536,35568,172.6,36.91
941000,"Tuesday, 21 December 2021",Raby,0,4,1,672,House,5944,39104,220.1,40.23
1300000,"Tuesday, 21 December 2021",Rouse Hill,0,4,1,417,House,7965,45812,220.1,34.5
1230000,"Wednesday, 29 August 2018",Sandringham,4,4,1,335,House,1238,39728,166.6,16.06
3225000,"Saturday, 9 October 2021",Surry Hills,4,4,1,152,House,16412,60320,220.1,2.14
3720000,"Saturday, 20 August 2016",Woollahra,4,4,1,114,House,7405,71500,159.3,3.91
3210000,"Wednesday, 6 October 2021",Abbotsford,2,4,1,348,House,5373,50180,210.1,7.58
1875000,"Thursday, 14 February 2019",Alexandria,2,4,1,155,House,8262,69732,154.2,5.06
2160000,"Sunday, 24 September 2017",Annandale,2,4,1,171,House,9451,60424,174,4.06
3800000,"Thursday, 21 May 2020",Annandale,2,4,1,519,House,9451,60424,165.9,4.06
2660000,"Friday, 22 September 2017",Annandale,2,4,1,304,House,9451,60424,174,4.06
2120000,"Saturday, 27 March 2021",Ashfield,2,4,1,464,House,23841,35412,197.9,8.08
3100000,"Thursday, 28 January 2021",Balgowlah Heights,2,4,1,928,House,3342,59228,183.1,8.19
2980000,"Saturday, 2 October 2021",Balgowlah Heights,2,4,1,513,House,3342,59228,183.1,8.19
2500000,"Friday, 25 November 2016",Balmain,2,4,1,354,House,10453,69784,167.6,2.81
1575000,"Saturday, 14 August 2021",Bardwell Valley,2,4,1,570,House,2323,33540,210.1,10.89
1321000,"Saturday, 20 February 2021",Bardwell Valley,2,4,1,321,House,2323,33540,183.1,10.89
